"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000030587",56.6520419101074,-0.337561606409772,0.44734390230415,-0.754590829719778,0.450494527651484,0.994148678084718
"ENSMUSG00000030588",255.57249764755,0.0731875974843604,0.1659417910994,0.44104379613765,0.659181291050574,0.99926898042189
"ENSMUSG00000030589",7.33614159318767,0.279936587101583,0.804067742562292,0.348150500615184,0.727727159783371,0.99926898042189
"ENSMUSG00000030590",59.409754037442,-0.438129762344605,0.338428723539311,-1.29459981340418,0.195458316794525,0.88775370758924
"ENSMUSG00000030591",1028.61975160155,0.0803226940305145,0.131561195620281,0.610534843893835,0.541507569073546,0.998756100934664
"ENSMUSG00000030595",153.01171840677,-0.18949868833081,0.340231209452887,-0.55697032801763,0.577547702305971,0.99926898042189
"ENSMUSG00000030598",8.28784340643749,0.870325135727515,0.81039906929583,1.07394636630538,0.282846720536964,0.95115804995843
"ENSMUSG00000030602",95.9932612483491,-0.205688198299894,0.327843315785398,-0.62739787086138,0.53039846305061,0.998756100934664
"ENSMUSG00000030603",867.069109935579,0.0166992824807669,0.138742540282515,0.120361660142324,0.904196661330232,0.999444052881474
"ENSMUSG00000030604",10.7215932328199,-0.00270769122024216,0.821336957693764,-0.00329668742515264,0.997369628766223,0.999966286131507
"ENSMUSG00000030605",77.4947406898457,-0.158541326296827,0.282103196013373,-0.561997625469339,0.574117636941883,0.99926898042189
"ENSMUSG00000030609",154.973756228245,0.146526847317642,0.222075360214474,0.659806865453828,0.509377777011713,0.998756100934664
"ENSMUSG00000030610",49.4356125678342,0.244169151680994,0.324293110207464,0.752927348733337,0.451493572709558,0.994148678084718
"ENSMUSG00000030611",88.4849581918066,0.0899596104597407,0.270332476840816,0.332773966010429,0.739304911395561,0.99926898042189
"ENSMUSG00000030612",168.3007344067,0.142642674700724,0.227826663021564,0.626101760035096,0.531248197872562,0.998756100934664
"ENSMUSG00000030613",71.7625391301384,0.0833352054306538,0.320318723420411,0.260163391452076,0.794737741542624,0.99926898042189
"ENSMUSG00000030614",173.201499949985,-0.00281829097739774,0.222881953235985,-0.012644769737879,0.989911202301939,0.999966286131507
"ENSMUSG00000030615",224.741675346802,-0.0119664523036399,0.186490602104298,-0.0641665165354956,0.948837638364548,0.999444052881474
"ENSMUSG00000030616",13.0393151101386,0.76868603534699,0.629905376815829,1.2203198506301,0.222343647554712,0.92019873155641
"ENSMUSG00000030619",136.414443268857,-0.146362047700877,0.217467330013871,-0.673030048658533,0.500928174417768,0.998756100934664
"ENSMUSG00000030623",12.0865748569249,0.653605130954915,0.693318756781733,0.942719527723204,0.345824382293537,0.972928686067866
"ENSMUSG00000030629",788.323270340438,-0.366609323406762,0.203615993413338,-1.80049374934193,0.0717827096861849,0.629663841678007
"ENSMUSG00000030630",5405.20509517168,-0.0305851440917944,0.104388952616857,-0.292992154103245,0.769528148792015,0.99926898042189
"ENSMUSG00000030641",13.0909976048489,0.562495162960309,0.683528162502131,0.822929022999188,0.410548357060351,0.984931518873856
"ENSMUSG00000030643",54.1421987504854,-1.03132686864244,0.610518428196451,-1.68926410901159,0.0911688281598657,0.690818343806362
"ENSMUSG00000030647",440.588796842307,0.0552731275174339,0.165763405319846,0.333445897849302,0.738797722036879,0.99926898042189
"ENSMUSG00000030649",94.7033582698239,0.230137783313574,0.247821013056836,0.928645155932739,0.353073011944755,0.975202678999676
"ENSMUSG00000030651",4.60899091808013,0.592511326045334,1.00006965161999,0.59247005954589,0.55353586414493,0.998756100934664
"ENSMUSG00000030652",181.880624183263,0.1797696822675,0.202651938811704,0.887085923389733,0.375032642127038,0.980509229040414
"ENSMUSG00000030653",301.65455238333,-0.0832692657231787,0.174426306444743,-0.477389376754118,0.633084877453395,0.99926898042189
"ENSMUSG00000030654",1871.78569592681,-0.0182405351283349,0.142116051755372,-0.128349577004382,0.897872332737934,0.999444052881474
"ENSMUSG00000030655",1261.81090380925,-0.182453409655943,0.154317860302868,-1.18232205460765,0.237077937802374,0.928618331647722
"ENSMUSG00000030659",42.0591891794237,-0.154712177750779,0.382159995489443,-0.404836140822733,0.685597961183747,0.99926898042189
"ENSMUSG00000030660",836.189168851728,0.142730680998219,0.199771850565447,0.714468432835882,0.474937569186397,0.998321348312062
"ENSMUSG00000030662",594.235792329208,0.0321045626760739,0.135941604441895,0.236164364896813,0.813305130156203,0.99926898042189
"ENSMUSG00000030663",328.525057535242,-0.109594271364981,0.16396307045862,-0.668408264485632,0.50387302146512,0.998756100934664
"ENSMUSG00000030664",3.67479293028889,0.117500516390924,1.17507137549496,0.0999943653137081,0.920348798853358,0.999444052881474
"ENSMUSG00000030670",176.797257512224,-0.259609072061144,0.241318719731703,-1.07579334230588,0.282019690467602,0.95081585919204
"ENSMUSG00000030671",1034.27772571803,0.195697935738813,0.175910203700707,1.11248768759186,0.265928521090479,0.943119086580914
"ENSMUSG00000030672",3.75713311529445,-0.402064161797072,1.17505836407229,-0.342165269479617,0.732226520425499,0.99926898042189
"ENSMUSG00000030674",1515.52879172165,0.306998582790428,0.131745464518168,2.33024023948917,0.0197934573007621,0.335315159769011
"ENSMUSG00000030677",6.95197688558851,1.95980157680544,0.9193829467962,2.13164882341446,0.0330357268721637,0.429826803615448
"ENSMUSG00000030678",328.79567311432,-0.0888906286618873,0.264845321682432,-0.33563224034772,0.737148208642826,0.99926898042189
"ENSMUSG00000030680",74.1733432367406,0.183515558414801,0.318217406361253,0.576698680670116,0.56414302384,0.99926898042189
"ENSMUSG00000030681",308.908828204162,-0.309770985289265,0.205581203682044,-1.5068059712714,0.131860398552488,0.797100885203353
"ENSMUSG00000030682",404.729165375193,0.126264780387673,0.158658572296106,0.795827030083343,0.426132578572741,0.987170879480158
"ENSMUSG00000030683",3.45309401545288,1.36127638691821,1.19055965512582,1.14339200144855,0.252875871920593,0.936323412293113
"ENSMUSG00000030685",33.3308182938076,-0.0999495041517124,0.400535732572411,-0.249539544224417,0.802943456252884,0.99926898042189
"ENSMUSG00000030688",6238.4165491747,-0.142105494337527,0.105384897826774,-1.34844268266135,0.177516043620051,0.870641896345281
"ENSMUSG00000030689",93.1391315845219,0.464405051018936,0.335429761372618,1.38450759145085,0.166203085221158,0.863082571524201
"ENSMUSG00000030691",232.121042205094,0.164906085178292,0.208479271752492,0.790995113289104,0.42894684311426,0.98800670552206
"ENSMUSG00000030695",743.671587626305,-0.0992183934642537,0.169917689822472,-0.583920329707376,0.559273914805514,0.998778544039406
"ENSMUSG00000030697",246.693331564729,0.117103895876815,0.187751500971565,0.623717495044423,0.532813131446817,0.998756100934664
"ENSMUSG00000030699",4.43734002465891,-1.15794687560934,1.3867059089198,-0.83503421176834,0.403698446048878,0.983636085739912
"ENSMUSG00000030701",321.886153677989,-0.29046489139725,0.221024341915608,-1.31417602640417,0.188786974180002,0.883404118233791
"ENSMUSG00000030704",862.521860899181,0.00976310705550274,0.17390470169449,0.0561405583654329,0.955229833966572,0.999444052881474
"ENSMUSG00000030706",224.577332202628,0.225406672940133,0.174205242953628,1.2939144030248,0.19569498890482,0.888039233402231
"ENSMUSG00000030707",50.4728730658412,0.303075037516777,0.341717633943518,0.886916586712853,0.375123810854527,0.980509229040414
"ENSMUSG00000030708",2.35134125744759,0.215049298501321,1.56022081587297,0.137832604406702,0.890372715689345,0.99926898042189
"ENSMUSG00000030711",2326.21378925808,0.103585090629946,0.161620628835651,0.640915032791266,0.52157788836167,0.998756100934664
"ENSMUSG00000030714",109.775067242792,0.0407610824910616,0.280353395588801,0.145391791690109,0.884401545086179,0.99926898042189
"ENSMUSG00000030717",9.26161362672117,0.985915021769659,0.811390099456552,1.21509372918156,0.224330345009821,0.920881027643952
"ENSMUSG00000030718",293.526632476075,-0.0498397689394821,0.175080939909527,-0.284667017239208,0.775899261995375,0.99926898042189
"ENSMUSG00000030720",112.004853993442,-0.0342868721541451,0.264786231347824,-0.129488878555418,0.896970824491895,0.999444052881474
"ENSMUSG00000030722",37.4431154192236,-0.396486200552964,0.424636671984958,-0.933706923378979,0.350455092709997,0.974127467238994
"ENSMUSG00000030724",7.21878705724071,1.33489637953236,0.918600658551708,1.45318465331497,0.146172491986806,0.82167412540597
"ENSMUSG00000030725",21.5113281677204,0.357717469695256,0.477220820239531,0.749584792875774,0.453504812501377,0.994288184985212
"ENSMUSG00000030726",105.913772265459,0.655444820573162,0.387040304559931,1.69347949774484,0.0903642341386424,0.68943324387248
"ENSMUSG00000030727",94.3157625359942,-0.653794215873071,0.294736595032456,-2.21823223478943,0.0265390019244811,0.388080661015764
"ENSMUSG00000030729",49.2383065004693,0.190216474447386,0.36157968393442,0.52607069174242,0.59883909117155,0.99926898042189
"ENSMUSG00000030731",34.3556347500792,-0.366322153981175,0.439795747830922,-0.832937007208188,0.404880256908874,0.984126842432882
"ENSMUSG00000030733",350.345561631693,0.0730538354956548,0.213107157361243,0.34280329389322,0.731746447779045,0.99926898042189
"ENSMUSG00000030735",17.1727457521832,0.156034857637008,0.582438036247433,0.26789949818923,0.788776679971688,0.99926898042189
"ENSMUSG00000030737",1918.78984586451,0.193228235166905,0.11276660366015,1.71352358672827,0.0866162578829154,0.68131437143895
"ENSMUSG00000030738",1525.09975474557,-0.0754934442480979,0.118449097406138,-0.637349257202411,0.523897372881555,0.998756100934664
"ENSMUSG00000030739",164.201053158145,0.500549755333408,0.234817018265229,2.13165876575449,0.033034908929382,0.429826803615448
"ENSMUSG00000030741",257.282256305252,-0.0502505731186795,0.248644409746446,-0.202098141558551,0.839840000711886,0.99926898042189
"ENSMUSG00000030742",5.21443353111883,0.309790931930412,0.989200213887572,0.313173134802437,0.75414912786449,0.99926898042189
"ENSMUSG00000030744",2064.82639363639,-0.247639724557052,0.138617775379879,-1.78649328254187,0.0740194239147538,0.63714170399855
"ENSMUSG00000030745",2.97892256974305,0.734913250900459,1.32791790733436,0.553432743727142,0.579967122698633,0.99926898042189
"ENSMUSG00000030747",4261.99237448743,0.264535471962377,0.112672309049148,2.34783039590487,0.0188831175254651,0.325082823958093
"ENSMUSG00000030748",303.807438607139,-0.014775289748844,0.168440489956707,-0.0877181594083559,0.930100686137928,0.999444052881474
"ENSMUSG00000030750",92.6119670494935,0.044891964030282,0.284138425188181,0.157993287956568,0.874462087723022,0.99926898042189
"ENSMUSG00000030751",977.866537330444,-0.103954681905712,0.181735745246303,-0.572010100516131,0.567315131830655,0.99926898042189
"ENSMUSG00000030752",27.7569268100105,-0.120871782326312,0.43386764283758,-0.278591373018247,0.780558434031588,0.99926898042189
"ENSMUSG00000030753",372.045216259009,-0.526573887447974,0.205986347726162,-2.55635333729981,0.0105775650417915,0.228085462737151
"ENSMUSG00000030754",1420.09721905061,0.0586612856154279,0.158124346923435,0.370981994593357,0.710650942553376,0.99926898042189
"ENSMUSG00000030759",47.0195440046217,0.29098722659152,0.361926250942937,0.803995913071801,0.421399335326729,0.987170879480158
"ENSMUSG00000030760",138.981752471606,-0.193362541218016,0.249872745901304,-0.77384406418774,0.439023011111808,0.99021393068559
"ENSMUSG00000030761",228.951527376603,0.300835565031997,0.202840053248051,1.48311716652977,0.138043283835558,0.807525688219351
"ENSMUSG00000030762",981.794613488933,0.0729810841802905,0.178471000912255,0.408924048205296,0.68259540028515,0.99926898042189
"ENSMUSG00000030763",89.5134823284226,0.137136907627942,0.264585359916769,0.518308751743034,0.604242867729313,0.99926898042189
"ENSMUSG00000030766",137.014343999925,0.140858115694499,0.2230706687657,0.631450636132034,0.527745916291477,0.998756100934664
"ENSMUSG00000030768",23.1127837427014,-0.00297307537760727,0.507071634644384,-0.00586322557697855,0.995321849639425,0.999966286131507
"ENSMUSG00000030770",1059.56212376325,0.164957898771705,0.121757251346497,1.35480964745392,0.175478212083214,0.867701642317772
"ENSMUSG00000030771",8.91666453935936,-0.378864978464696,0.762682640993048,-0.496753116042337,0.619363160739083,0.99926898042189
"ENSMUSG00000030772",21.3547191235236,0.0425813942236146,0.545198297036817,0.0781025811251555,0.937746454027536,0.999444052881474
"ENSMUSG00000030774",26.0153821518868,-0.0597067877069492,0.439601218405894,-0.135820341725761,0.8919633097043,0.99926898042189
"ENSMUSG00000030779",591.121566902526,-0.344975744083816,0.140183698952987,-2.46088344551038,0.0138595382867178,0.269921962685398
"ENSMUSG00000030780",208.085284328815,0.00807759597959762,0.183280139427466,0.0440724019789082,0.964846691432511,0.999444052881474
"ENSMUSG00000030782",35.6402304246863,0.281318100123759,0.379372720308648,0.741534868123584,0.458369198314044,0.995523932141239
"ENSMUSG00000030786",19.1987812155793,0.286964480947995,0.547471112369188,0.524163694603269,0.60016469003635,0.99926898042189
"ENSMUSG00000030787",86.1335048520484,0.37732427390496,0.364906150936928,1.03403100478341,0.301121668924055,0.96355042756939
"ENSMUSG00000030788",621.469625519493,-0.446533329151922,0.209080496330886,-2.13570054112196,0.0327038302810043,0.429192383342762
"ENSMUSG00000030789",10.3875242455752,0.56476432382928,0.801011173366381,0.705064227076591,0.480770267393806,0.998756100934664
"ENSMUSG00000030790",12.3767165910728,0.145943518515399,0.722779692173938,0.201919782882164,0.839979436109491,0.99926898042189
"ENSMUSG00000030793",9.07304239604588,0.128841580765801,0.79669941210606,0.161719186443492,0.871526994830474,0.99926898042189
"ENSMUSG00000030795",691.688239326126,-0.100898886258258,0.145862575876084,-0.691739369418347,0.489101018405923,0.998756100934664
"ENSMUSG00000030796",9.52713426156056,1.02146340031854,0.78237674324207,1.30559018930665,0.191691958417743,0.885378227314331
"ENSMUSG00000030798",23.875558678111,0.506962411887016,0.48073496389516,1.05455698037719,0.29162798761986,0.957078613965368
"ENSMUSG00000030800",46.3370127992922,0.564640389388781,0.363103251434064,1.55504085176531,0.119936340295002,0.771716850481963
"ENSMUSG00000030801",135.418716172429,-0.0892961003441122,0.223377226141977,-0.399754719343485,0.689337184723842,0.99926898042189
"ENSMUSG00000030802",104.348903111065,0.575832192886555,0.252520966640427,2.28033418589951,0.0225878757383067,0.356370686784244
"ENSMUSG00000030804",2.69723592710868,4.96370957817386,2.49667448222823,1.98812845387191,0.0467974851885834,0.516618149932444
"ENSMUSG00000030805",230.369486658314,0.307785202300408,0.194567052410786,1.58189785211211,0.113672891367617,0.75766628400569
"ENSMUSG00000030806",48.7730508017218,0.222361425400984,0.339486625177043,0.654993183560686,0.512472142770481,0.998756100934664
"ENSMUSG00000030811",39.6019853829228,-0.144240013603249,0.411975344357315,-0.350118072789682,0.726250088130772,0.99926898042189
"ENSMUSG00000030814",128.245940735523,0.104480781959154,0.289318013743681,0.361127814363185,0.718003901433481,0.99926898042189
"ENSMUSG00000030815",278.959923392324,-0.238637730766378,0.237155702338882,-1.00624917896926,0.314295720574077,0.970469076539284
"ENSMUSG00000030816",313.331436762596,0.0826800199734364,0.17004508181239,0.486224118287978,0.626808273078026,0.99926898042189
"ENSMUSG00000030822",310.962413513372,-0.194366169985974,0.183065689889476,-1.06172909900987,0.288358685136543,0.954213534059863
"ENSMUSG00000030823",19.4236790002673,0.240865219212452,0.533398075220165,0.45156746977955,0.651580609318361,0.99926898042189
"ENSMUSG00000030824",1463.82244318019,-0.0876871929239747,0.165674417477708,-0.529274188851595,0.596615258143193,0.99926898042189
"ENSMUSG00000030826",199.240953582121,0.366901951797902,0.245042368421304,1.49730005534016,0.13431520049761,0.800128682354851
"ENSMUSG00000030827",19.4731807420677,2.70606545454557,0.622851940557656,4.34463678819522,1.3950629249326e-05,0.00123371725450736
"ENSMUSG00000030830",195.423616234364,0.0727566914744946,0.211719204394473,0.343647104109343,0.731111695723162,0.99926898042189
"ENSMUSG00000030834",1736.7113923568,0.0662911269568552,0.112961029665388,0.586849528135694,0.557304769750158,0.998778544039406
"ENSMUSG00000030835",459.536526954817,0.0670038701293302,0.190977402567642,0.350847111901619,0.725703050832962,0.99926898042189
"ENSMUSG00000030839",25.1830272597945,-0.183762226346875,0.469462427778862,-0.391431167806756,0.695478557860368,0.99926898042189
"ENSMUSG00000030842",368.701687276714,0.141275506341505,0.177091706591896,0.797753373437589,0.425013623981421,0.987170879480158
"ENSMUSG00000030844",18.3194846229707,0.579332745510238,0.538596744392459,1.07563358215938,0.28209116223622,0.95081585919204
"ENSMUSG00000030846",473.245094972407,-0.213178431570407,0.141993122887733,-1.50132927028415,0.133270417907056,0.797100885203353
"ENSMUSG00000030847",622.573138038625,-0.155447510937459,0.290995767533323,-0.534191655965091,0.593208941453386,0.99926898042189
"ENSMUSG00000030849",373.23958610347,-0.694515599476293,0.180037567085657,-3.85761488959614,0.000114498863828135,0.00756048719953157
"ENSMUSG00000030850",317.076859890533,-0.295841129885948,0.182640284113507,-1.61980217738869,0.105274778418647,0.734805116975198
"ENSMUSG00000030852",208.0221779464,-0.355228792767608,0.276696906941987,-1.28381916767175,0.199205235271977,0.891110227140393
"ENSMUSG00000030861",1663.08103281785,-0.122654059406757,0.128510050049905,-0.954431652303664,0.339865190636981,0.971779302397212
"ENSMUSG00000030862",3.52971562065086,4.31588016549891,1.64172078786409,2.62887587061254,0.00856676247264365,0.199401589852135
"ENSMUSG00000030865",34.6792759604742,-0.220460312369023,0.410907001949124,-0.536521186845871,0.591598397235094,0.99926898042189
"ENSMUSG00000030867",5.35223883391193,0.450071353562329,0.95440120686568,0.471574585535568,0.637230470534569,0.99926898042189
"ENSMUSG00000030868",243.305978837474,0.0338179911708191,0.191389830721261,0.176696907267092,0.859746470295317,0.99926898042189
"ENSMUSG00000030869",436.782029582457,-0.219349808426641,0.253965843188154,-0.863698069287738,0.38775377453352,0.981611386655388
"ENSMUSG00000030870",552.260988787155,-0.172903835109726,0.158359663988621,-1.09184264954079,0.274902269163839,0.948646161721149
"ENSMUSG00000030871",137.520065632646,-0.198012172601691,0.233506685374414,-0.847993590779598,0.396441540130281,0.981611386655388
"ENSMUSG00000030872",107.538658120762,0.0812493656313192,0.271715759089796,0.299023383492704,0.764922203914828,0.99926898042189
"ENSMUSG00000030876",373.381804995215,0.0607492235887323,0.160305195436477,0.378959792434208,0.704717721787371,0.99926898042189
"ENSMUSG00000030878",13.5698856218234,0.0844665458979561,0.600523120029901,0.140654944132293,0.888142540509374,0.99926898042189
"ENSMUSG00000030879",368.035765657448,-0.0959574686837814,0.181310528840038,-0.529243774742064,0.596636353600894,0.99926898042189
"ENSMUSG00000030880",152.525141497321,-0.112964928528443,0.214549731882638,-0.526520949419023,0.598526300236127,0.99926898042189
"ENSMUSG00000030881",191.433900228244,-0.0619590792744196,0.216782535369992,-0.285812135044326,0.775022013248031,0.99926898042189
"ENSMUSG00000030882",77.0294174821033,0.364295057235678,0.279650559830397,1.30267952067257,0.19268419655844,0.885489995370907
"ENSMUSG00000030884",2501.95794695242,-0.0816919082310749,0.170154706560812,-0.480103723736132,0.631153640544219,0.99926898042189
"ENSMUSG00000030888",128.995813603424,-0.219765197752427,0.274471317337497,-0.800685477390696,0.423313752054633,0.987170879480158
"ENSMUSG00000030890",553.240044356178,0.0061992427413921,0.153281135223237,0.0404436118793327,0.96773946142186,0.999444052881474
"ENSMUSG00000030894",1013.3494602143,-0.0123097455085866,0.124956689260235,-0.0985120971231109,0.921525666568694,0.999444052881474
"ENSMUSG00000030895",38091.8638143366,0.386387149018678,0.190452271684209,2.02878729458976,0.0424799599514053,0.494225962905993
"ENSMUSG00000030905",8.78218420325479,-0.123502187632356,0.770394625199033,-0.160310292404297,0.872636651566731,0.99926898042189
"ENSMUSG00000030909",602.529235882824,0.333201730526561,0.169214749281453,1.96910571886586,0.0489409522757759,0.526513923215932
"ENSMUSG00000030917",14.5346563828928,0.082755745311524,0.591813949064441,0.139834056703711,0.88879110428676,0.99926898042189
"ENSMUSG00000030921",113.605485238172,-0.187982099305509,0.281998665842803,-0.66660634277716,0.505023616561184,0.998756100934664
"ENSMUSG00000030922",24.1962670845588,0.697114171173126,0.554628822214963,1.25690217177884,0.208789062033031,0.905951838383395
"ENSMUSG00000030924",40.6625648086144,0.438745309950492,0.439809977147833,0.997579256377389,0.318483423986375,0.971392140008074
"ENSMUSG00000030929",93.2930526923041,-0.266587399340275,0.274437117909331,-0.971397023008931,0.33135061042895,0.971779302397212
"ENSMUSG00000030930",175.696882511731,-0.00864964621336621,0.193382358847182,-0.0447282071897855,0.964323950105985,0.999444052881474
"ENSMUSG00000030934",8762.90747157497,0.877336313773429,0.152464830987267,5.75435205674873,8.69747339699441e-09,1.95785397362342e-06
"ENSMUSG00000030935",1345.75230973567,-0.139604218842472,0.17483571971421,-0.798487969567499,0.424587371776624,0.987170879480158
"ENSMUSG00000030942",191.002491343605,0.148467356014678,0.196983990225027,0.753702652916488,0.451027788555537,0.994148678084718
"ENSMUSG00000030945",15.982104184641,-0.0980933225824341,0.568468459879804,-0.172557194471572,0.862999500927363,0.99926898042189
"ENSMUSG00000030946",504.788077028446,0.642867613184747,0.183940487027152,3.49497613915664,0.000474104137647545,0.0239583849422775
"ENSMUSG00000030956",135.400674932596,0.116498877040954,0.226690487066324,0.5139116270321,0.607313778068504,0.99926898042189
"ENSMUSG00000030960",31.4577709094758,0.604240479735865,0.402134676533572,1.50258238096863,0.132946769628856,0.797100885203353
"ENSMUSG00000030965",328.288304866307,-0.0575099688485994,0.19277964085197,-0.298319721908599,0.765459153289953,0.99926898042189
"ENSMUSG00000030966",72.3021623819835,0.260039656445404,0.289918384529203,0.896940898962588,0.369750454582208,0.979524562759942
"ENSMUSG00000030967",506.507697265077,-0.0555754387884453,0.177077446371327,-0.313848205558065,0.753636330037219,0.99926898042189
"ENSMUSG00000030968",121.223469940954,0.311121864239666,0.242081921068438,1.28519247892002,0.198725031199003,0.890991152450445
"ENSMUSG00000030970",22.82550781187,0.675579775603132,0.487349427734345,1.3862328283504,0.16567582030722,0.862934043281915
"ENSMUSG00000030972",1509.60168148831,-0.16814376504983,0.122622449915701,-1.37123149280921,0.170302803801084,0.867066433994094
"ENSMUSG00000030978",118.238003670807,0.218491099564743,0.258764532821921,0.84436262258208,0.398466802243957,0.98223242849379
"ENSMUSG00000030979",206.723668576631,0.0894551284649741,0.199234338402952,0.448994531675814,0.653435601376235,0.99926898042189
"ENSMUSG00000030980",385.73880686902,-0.11946563542006,0.195125968489478,-0.612248776238627,0.540373174667843,0.998756100934664
"ENSMUSG00000030982",269.949733463211,0.0876524779097831,0.192505751277632,0.455323943975942,0.648876202818987,0.99926898042189
"ENSMUSG00000030983",529.436360031458,0.0090234476279442,0.148760816990504,0.060657421829837,0.951632041663108,0.999444052881474
"ENSMUSG00000030986",303.238915938518,-0.0777316995174663,0.174477245704265,-0.445511958901618,0.655949819409283,0.99926898042189
"ENSMUSG00000030987",355.601742050588,-0.0291570970777167,0.167953888694878,-0.173601798114281,0.862178418789629,0.99926898042189
"ENSMUSG00000030990",270.122221297842,-0.237861466695641,0.204685514698529,-1.16208255892448,0.245201931230921,0.932279332064643
"ENSMUSG00000031004",44.9121465392142,0.82677123700213,0.387370813431568,2.13431474012738,0.0328170254746838,0.429192383342762
"ENSMUSG00000031007",321.100877418828,-0.102151946709804,0.181994487136885,-0.561291434245321,0.574598879970997,0.99926898042189
"ENSMUSG00000031010",2361.59970188984,-0.194360899345522,0.143580343291618,-1.35367345480409,0.175840580628135,0.867701642317772
"ENSMUSG00000031012",246.629763598241,0.288103926385262,0.227565447390578,1.26602667359593,0.20550353276262,0.899708758442422
"ENSMUSG00000031015",76.7071871602105,0.13747875036578,0.272280230008106,0.504916388390326,0.613617562980847,0.99926898042189
"ENSMUSG00000031016",36.5554115030263,3.58460081285525,0.544854106832528,6.57901035874371,4.73589781253974e-11,1.90165496759197e-08
"ENSMUSG00000031021",202.639440530723,0.0208647906467531,0.205649907743509,0.101457816712352,0.919187042097827,0.999444052881474
"ENSMUSG00000031023",123.630190723148,-0.626270248770977,0.262941340902332,-2.3817869286808,0.0172288629341705,0.312375943760898
"ENSMUSG00000031024",309.143538174793,-0.565311149374736,0.183924080203285,-3.07361139851789,0.00211484713586702,0.0734118782653652
"ENSMUSG00000031029",579.488830882122,-0.216369667098985,0.168481433038609,-1.28423448920571,0.199059920939714,0.891061538234809
"ENSMUSG00000031059",1039.43822416853,-0.0699213216763336,0.189997089630541,-0.368012593310241,0.712863844051074,0.99926898042189
"ENSMUSG00000031060",339.789933048827,-0.0476835310670252,0.226510016337458,-0.210514006568193,0.833266520927116,0.99926898042189
"ENSMUSG00000031065",322.552474516978,-0.139258419260196,0.178455677583927,-0.780352976972129,0.435183137977812,0.98800670552206
"ENSMUSG00000031066",12.374280564426,-0.435137659336183,0.638253765853878,-0.68176277621181,0.495388965291018,0.998756100934664
"ENSMUSG00000031068",380.64792382496,-0.139001079296885,0.175042831933075,-0.794097523228087,0.427138659390245,0.987380174787396
"ENSMUSG00000031072",115.052963942226,0.539828549727836,0.23277879444112,2.31906240009497,0.02039165312567,0.339186384552943
"ENSMUSG00000031075",31.8224154970567,0.537052939037649,0.45562883425006,1.17870709372819,0.238514829971778,0.928618331647722
"ENSMUSG00000031077",89.60219289318,0.20190615034576,0.276686926823465,0.729727828718785,0.465556567135578,0.995935769320846
"ENSMUSG00000031078",528.389466676398,-0.114759067379263,0.196869286265718,-0.58292011697737,0.55994707748798,0.998778544039406
"ENSMUSG00000031079",2.18413919373859,2.05375041849651,1.69710855798001,1.21014675745963,0.226222584070046,NA
"ENSMUSG00000031090",211.671348065407,-0.0313705191222241,0.189255569400664,-0.165757442285945,0.868347838855505,0.99926898042189
"ENSMUSG00000031093",23.8717142789518,0.00647932097340551,0.477174148991601,0.0135785247107331,0.989166237690744,0.999966286131507
"ENSMUSG00000031095",347.230162506098,-0.0982547830549877,0.196830971217414,-0.49918355047112,0.617650081885981,0.99926898042189
"ENSMUSG00000031099",2.23178633509844,1.80392758979068,1.50753986918506,1.19660357026964,0.231461108230615,NA
"ENSMUSG00000031101",16.2533130553051,0.173200980926684,0.591388161844671,0.29287191070317,0.769620059917375,0.99926898042189
"ENSMUSG00000031103",44.0990993255451,0.536147930656291,0.365819883651732,1.46560631233133,0.142755570597211,0.814871729056714
"ENSMUSG00000031105",19.9307985191857,0.265113516470283,0.566202595926058,0.468230838886696,0.639619520861775,0.99926898042189
"ENSMUSG00000031107",6.37231303342111,0.0978052181889709,0.859769480108261,0.113757490178246,0.909430037689446,0.999444052881474
"ENSMUSG00000031109",135.155034782097,-0.119664216568558,0.231986535050598,-0.51582397462188,0.605977356325593,0.99926898042189
"ENSMUSG00000031111",1.85737275316287,-1.04825138049948,1.67629352317457,-0.625338800160907,0.531748719664682,NA
"ENSMUSG00000031112",5.62468447294111,0.200244852168103,0.959022146342721,0.208801071937438,0.834603534495601,0.99926898042189
"ENSMUSG00000031119",492.486536628298,-0.280051606489253,0.155198586940424,-1.80447265667925,0.0711572419144724,0.62666457802212
"ENSMUSG00000031129",65.7664098395843,0.121524440202708,0.319430637249965,0.380440778157453,0.703618249516301,0.99926898042189
"ENSMUSG00000031133",53.7110757571202,0.153654336138207,0.492025267154712,0.312289523314038,0.754820501388113,0.99926898042189
"ENSMUSG00000031134",162.057259372071,-0.0150098903162514,0.246033177697841,-0.061007586280438,0.951353167333598,0.999444052881474
"ENSMUSG00000031138",2315.45662554487,0.065030011002586,0.151716869014659,0.428627425710338,0.668194383454027,0.99926898042189
"ENSMUSG00000031143",126.761533619563,0.0853946262587311,0.244774560962599,0.348870511391824,0.727186524433683,0.99926898042189
"ENSMUSG00000031144",5.08078346462342,0.0428792531908318,0.944262139522517,0.0454103277004355,0.963780249166205,0.999444052881474
"ENSMUSG00000031145",37.5962108429855,-0.22388355068005,0.388717907903681,-0.575953785837737,0.564646419122896,0.99926898042189
"ENSMUSG00000031146",13.4034089074501,0.0303455489086444,0.671433814295844,0.0451951454671208,0.963951763654414,0.999444052881474
